,Unnamed: 0,AdText,Category,Platform
366,627,"Maine Voting Information | If We All Vote, Trump Loses | Make A Plan To VoteAd iwillvote.com Find out how and where you can vote. Get the facts and make a plan. If you have questions, call our Election Protection hotline.",political,Google
367,628,"AZ: Get The Facts About Voting | If We All Vote, Trump Loses | Make A Plan To VoteAd iwillvote.com Find out how and where you can vote. Get the facts and make a plan. If you have questions, call our Election Protection hotline.",political,Google
368,629,"NC Voting Information | If We All Vote, Trump Loses | Make A Plan To VoteAd iwillvote.com Find out how and where you can vote. Get the facts and make a plan. If you have questions, call our Election Protection hotline.",political,Google
369,630,"ME: Get The Facts About Voting | If We All Vote, Trump Loses | Make A Plan To VoteAd iwillvote.com Find out how and where you can vote. Get the facts and make a plan. If you have questions, call our Election Protection hotline.",political,Google
370,631,"Meet Pres. Trump & Sen. Graham | Entry Deadline is April 27th | Donate to Enter the ContestAd secure.winred.com Enter the contest for a chance to golf with President Trump and Senator Lindsey Graham. If you're the winner, you'll receive an all-expenses-paid golf experience. Learn more!",political,Google
371,632,Trump and Graham Golf Classic | Entry Deadline is April 27th | Once-in-a-Lifetime OpportunityAd secure.winred.com Don’t miss the opportunity to join President Trump and Senator Graham for a round of golf. Donate any amount by April 27th to be automatically entered to win. Donate today!,political,Google
372,633,Help Restore The Majority | Stand With Senator Graham | Take Back the SenateAd secure.lindseygraham.com Senator Lindsey Graham needs our help. Our Conservative values are being trampled. We need the majority back in Republican hands. Donate Now!,political,Google
373,634,Restore Conservative Values | Help Senator Lindsey Graham | Take Back the SenateAd secure.lindseygraham.com Senator Lindsey Graham needs our help. Our Conservative values are being trampled. We need the majority back in Republican hands. Donate Now!,political,Google
374,635,Help Senator Lindsey Graham | Stop the Democrats Now | Take Back the SenateAd secure.lindseygraham.com The Biden administration's policies on immigration are a disaster in the making. We need the majority back in Republican hands. Stand with Senator Graham. Donate Now!,political,Google
375,636,Help Senator Lindsey Graham | Stop the Democrats Now | Take Back the SenateAd secure.lindseygraham.com Biden is undoing everything that Pres.Trump did that worked. We need the majority back in Republican hands. Donate Now!,political,Google
376,640,"Please Make a $5 Donation Now | Help Senator Graham Fight Back | Please Chip in $5 or MoreAd secure.lindseygraham.com Help spread Senator Lindsey Graham's common-sense, conservative message. Help Senator Graham get the Senate back into Republican hands.",political,Google
377,667,"Loeffer's Attack Is False | ""No Evidence"" Of WrongdoingAd ajc.com Kelly Loeffler has reached a new low desperately attacking Raphael Warnock's family. The AJC reported, ""no evidence [Warnock] did anything wrong."" Get the facts.",political,Google
378,668,Make a plan to vote | Raphael Warnock for Georgia | Early Voting Has StartedAd warnockforgeorgia.com/early-vote Reverend Warnock will work with Joe Biden to defeat this virus and get folks back to work. Let's elect leaders who will listen to doctors and scientists so we can end the pandemic.,political,Google
379,669,"Warnock for Georgia | Election Day is January 5Ad warnockforgeorgia.com Joe Biden needs partners in the Senate to get things done. We need Warnock in the Senate. Rev. Warnock is endorsed by Barack Obama, Joe Biden, and Stacy Abrams",political,Google
380,670,"Raphael Warnock for Georgia | Early Voting Has Started | Make a plan to voteAd warnockforgeorgia.com Joe Biden needs partners in the Senate to get things done. We need Warnock in the Senate. Rev. Warnock is endorsed by Barack Obama, Joe Biden, and Stacy Abrams",political,Google
381,671,Warnock for Georgia | Early Voting Has Started | Election Day is January 5Ad warnockforgeorgia.com Let's elect leaders who will listen to doctors and scientists so we can end the pandemic. Reverend Warnock will work with Joe Biden to defeat this virus and get folks back to work.,political,Google
382,672,"Reverend Warnock for Senate | Vote Today | Election Day is January 5Ad warnockforgeorgia.com Joe Biden needs partners in the Senate to get things done. We need Warnock in the Senate. Rev. Warnock is endorsed by Barack Obama, Joe Biden, and Stacy Abrams",political,Google
383,674,Warnock for Georgia | Early Voting Has Started | Election Day is January 5Ad warnockforgeorgia.com We need a leader who respect our right to vote and who will do everything to protect it. We need a leader who is not afraid of the voting power of the people. We need Warnock.,political,Google
384,676,Warnock for Georgia | Early Voting Has Started | Make a plan to voteAd warnockforgeorgia.com We need a leader who respect our right to vote and who will do everything to protect it. We need a leader who is not afraid of the voting power of the people. We need Warnock.,political,Google
385,677,"Reverend Warnock for Senate | Vote Today | Make a plan to voteAd warnockforgeorgia.com Joe Biden needs partners in the Senate to get things done. We need Warnock in the Senate. Rev. Warnock is endorsed by Barack Obama, Joe Biden, and Stacy Abrams",political,Google
386,678,Reverend Warnock for Senate | Early Voting Has Started | Election Day is January 5Ad warnockforgeorgia.com Let's elect leaders who will listen to doctors and scientists so we can end the pandemic. Reverend Warnock will work with Joe Biden to defeat this virus and get folks back to work.,political,Google
387,679,Warnock for Georgia | Early Voting Has Started | Election Day is January 5Ad warnockforgeorgia.com Want to end this pandemic and get our economy moving again? Vote Warnock. We have the power to choose a better future. Vote Warnock.,political,Google
388,680,Reverend Warnock for Senate | Early Voting Has Started | Make a plan to voteAd warnockforgeorgia.com Want to end this pandemic and get our economy moving again? Vote Warnock. We have the power to choose a better future. Vote Warnock.,political,Google
389,683,"Reverend Warnock for Senate | Early Voting Has Started | Election Day is January 5Ad warnockforgeorgia.com Joe Biden needs partners in the Senate to get things done. We need Warnock in the Senate. Rev. Warnock is endorsed by Barack Obama, Joe Biden, and Stacy Abrams",political,Google
390,684,"Reverend Warnock for Senate | Election Day is Today | Vote TodayAd warnockforgeorgia.com Joe Biden needs partners in the Senate to get things done. We need Warnock in the Senate. Rev. Warnock is endorsed by Barack Obama, Joe Biden, and Stacy Abrams",political,Google
391,685,Warnock for Georgia | Vote Today | Election Day is January 5Ad warnockforgeorgia.com Want to end this pandemic and get our economy moving again? Vote Warnock. We have the power to choose a better future. Vote Warnock.,political,Google
392,686,Warnock for Georgia | Vote Today | Election Day is January 5Ad warnockforgeorgia.com Let's elect leaders who will listen to doctors and scientists so we can end the pandemic. Reverend Warnock will work with Joe Biden to defeat this virus and get folks back to work.,political,Google
393,688,Warnock for Georgia | Vote Today | Election Day is TodayAd warnockforgeorgia.com We need a leader who respect our right to vote and who will do everything to protect it. We need a leader who is not afraid of the voting power of the people. We need Warnock.,political,Google
394,689,Warnock for Georgia | Vote Today | Make Sure You VoteAd warnockforgeorgia.com Want to end this pandemic and get our economy moving again? Vote Warnock. We have the power to choose a better future. Vote Warnock.,political,Google
395,690,"Warnock for Georgia | Vote Today | Election Day is January 5Ad warnockforgeorgia.com Joe Biden needs partners in the Senate to get things done. We need Warnock in the Senate. Rev. Warnock is endorsed by Barack Obama, Joe Biden, and Stacy Abrams",political,Google
396,691,Reverend Warnock for Senate | Vote Today | Election Day is TodayAd warnockforgeorgia.com Want to end this pandemic and get our economy moving again? Vote Warnock. We have the power to choose a better future. Vote Warnock.,political,Google
397,692,Warnock for Georgia | Vote Today | Make a plan to voteAd warnockforgeorgia.com We need a leader who respect our right to vote and who will do everything to protect it. We need a leader who is not afraid of the voting power of the people. We need Warnock.,political,Google
398,695,Reverend Warnock for Georgia | Make a plan to vote | Vote by January 5thAd warnockforgeorgia.com Don't sit it out. Find your polling place. Make a plan to vote. Vote by January 5th.,political,Google
399,696,Kelly Loeffler is for Kelly | Always looking out for herself | Not looking out for GeorgiansAd kellyisforkelly.com Loeffler downplayed the pandemic while profiting off it. Unelected Senator Kelly Loeffler is resorting to the lowest of the low attacks.,political,Google
400,697,Kelly is for Kelly | She'll Always Sell Us Out | Warnock Is For UsAd kellyisforkelly.com Unelected Senator Kelly Loeffler is resorting to the lowest of the low attacks. She has nothing good to say about herself or her record. Learn More.,political,Google
401,698,Reverend Warnock for Georgia | Make a plan to vote | Vote by January 5thAd warnockforgeorgia.com Reverend Warnock needs your vote. Early voting has started. Use your voice. Find your polling place. Vote by January 5th.,political,Google
402,699,Make a plan to vote | Vote Warnock | Warnock for SenateAd warnockforgeorgia.com Make your voice heard on January 5th. Use your voice. Find your polling place. Make a plan to vote.,political,Google
403,700,Warnock for Georgia | Fighting for a better Georgia | Vote WarnockAd warnockforgeorgia.com Fighting for affordable health care and voting rights. Working to ensure the dignity of working people.,political,Google
404,701,Warnock for Georgia | Fighting for a better Georgia | Vote Warnock for SenateAd warnockforgeorgia.com Reverend Warnock needs your vote. Use your voice. Vote by January 5th. Learn More.,political,Google
405,702,Reverend Warnock for Georgia | Make a plan to vote | Vote by January 5thAd warnockforgeorgia.com Election Day is January 5th. Don't sit it out. Make a plan to vote.,political,Google
406,703,Stop the California recall | There Is No Time to Waste | Contribute TodayAd secure.actblue.com California cannot afford to delay the progress we've made. Donate now to fight back. Donate now to say you oppose Trump loyalists and their effort to recall Governor Newsom.,political,Google
407,704,"10 hours left to vote ""No"" | Deadline to vote is 9/14 | Postmark your ballot by 9/14Ad stoptherepublicanrecall.com California: Vote ""No"" on the Republican Recall of Governor Newsom. It's a power grab. The GOP frontrunner is Larry Elder, anti-vax conspiracy spreader & climate change denier.",political,Google
